composition,id,energyperatom
Cu6Mo5O18,icsd_061049,-6.23186822414
Ba1Mn1O4Rb1,icsd_080640,-6.23167257143
As1Fe1Mn1,icsd_610492,-6.230879333330001
As1Fe1Mn1,icsd_093237,-6.230807166669999
S1V3,icsd_026515,-6.2297495000000005
Ba1Ca1Ga4O8,icsd_280042,-6.228784785709999
Nb1Ni1P1,icsd_049728,-6.22848575
Co1Mn1P1,icsd_041556,-6.228482333330001
Mn1Si2Ti1,icsd_643668,-6.22823504167
C4K2N4Pt1S4,icsd_069150,-6.228002033330001
Ag1Cu3K1Mo4O16,icsd_401298,-6.22798769
Fe1Si1Ti1,icsd_041157,-6.22712794444
Na1O3Rb1Ti1,icsd_078753,-6.22682483333
Mn2Sb1,icsd_643526,-6.226680666669999
Ba5Hf4S13,icsd_071936,-6.22562804545
Co1Mn1P1,icsd_106483,-6.22530391667
P2Ti1,icsd_024351,-6.223495583330001
Ir3Sc1Si7,icsd_015244,-6.22323672727
Ge4Nb3Sc2,icsd_637232,-6.22288352778
Cu2O4W1,icsd_202669,-6.22219167857
Cu1La1O3,icsd_009428,-6.2209234
Al4Cu2O7,icsd_100355,-6.220740538459999
Si5V6,icsd_652489,-6.22013959091
C1Rh1,icsd_183172,-6.2201005
Fe1La3Mn1S7,icsd_035581,-6.2198597083300005
Se1Si1Zr1,icsd_025733,-6.2190405
Ge2W1,icsd_638120,-6.21823866667
Cr11Ge8,icsd_654135,-6.2173839210500015
Ni1P2Zr1,icsd_646193,-6.217301125
As1Mo1,icsd_043188,-6.216600875
Ge1Mg1O3,icsd_160844,-6.2161268
Fe1Mo3S4,icsd_014069,-6.2157425625
Si1Y1,icsd_652579,-6.21540225
Ir2P1,icsd_640898,-6.2153163333300006
Ru2Si3,icsd_095587,-6.2136317000000005
Co1Mn2Si1,icsd_160706,-6.213061
Nb2O9Zn4,icsd_098563,-6.211729933330001
Si1Ti1,icsd_168416,-6.21161125
Cu1Mn3N1,icsd_053306,-6.2109952
Se3Y2,icsd_652183,-6.210731299999999
As3V5,icsd_611571,-6.2101815
Br2C4K2N4Pt1,icsd_413705,-6.20981523077
Be2Mg1N2,icsd_413358,-6.2080074
B6Fe23,icsd_054786,-6.20786389655
Ge8Mn9Nb2,icsd_090767,-6.20767375
Ga4O9Sr3,icsd_051546,-6.20724715625
Mo3N1Pd2,icsd_093502,-6.206804083330001
Fe1Te2Zr6,icsd_082530,-6.20651244444
C2Mg1,icsd_088057,-6.206485166669999
Ba4Ir3O10,icsd_033863,-6.20637902941
Ba4Ir3O10,icsd_095063,-6.20607082353
Te1Zr3,icsd_081540,-6.2048510625
As3V4,icsd_015049,-6.20482692857
O2Sn1,icsd_056677,-6.20411375
Ca3Fe1O6Rh1,icsd_050810,-6.20385040909
Fe2O4Zn1,icsd_091940,-6.203766000000001
Ba3Ir2O9Sr1,icsd_245254,-6.203353066669999
Ca3Co1O6Rh1,icsd_050809,-6.203332681819999
Ca1Co2O4,icsd_245715,-6.2032450714300005
As1Sc1,icsd_157506,-6.2032275000000014
S1Ti1,icsd_076036,-6.20278275
S1Ti1,icsd_651197,-6.202452
As1V3,icsd_044084,-6.202353625
K2O3Ti1,icsd_162216,-6.20214475
Cr1Ge2Zr1,icsd_626117,-6.201727708330001
Fe1Mo6S8,icsd_632656,-6.2012847333300005
Ba7Ir6O19,icsd_074686,-6.20072140625
Ba1O11Ru5Zn1,icsd_423536,-6.20058114583
Ca1Ga2O4,icsd_041662,-6.19999325
Ir1P3,icsd_640899,-6.1992698125
Ir1P3,icsd_023713,-6.19924325
O10Ru3Sr2,icsd_050707,-6.198644066669999
S1V1,icsd_651358,-6.1986315
Mn2P2Sr1,icsd_077669,-6.198244799999999
Ba1Ir1O3,icsd_161961,-6.19752643333
Ba1Ir1O3,icsd_069720,-6.19748053333
Mn1Se1,icsd_643594,-6.19739975
S2Y1,icsd_052216,-6.197176
Mn1Se1,icsd_076218,-6.19675475
K4O7V2,icsd_250388,-6.19673130769
S1V3,icsd_026516,-6.19664215625
Ni1P1Zr1,icsd_076678,-6.196168
Ni1P1Zr1,icsd_087358,-6.196047333330001
Ba1Ir1O3,icsd_173848,-6.195833233330001
Cd3O11Rb1V3,icsd_405927,-6.19498366667
O8Si1Sn6,icsd_156236,-6.19494306667
P2Ru1,icsd_000992,-6.194822166669999
P2Ru1,icsd_648016,-6.194821333330001
Ga2O4Sr1,icsd_015539,-6.194106375
O17Pb11Si3,icsd_032536,-6.19407912903
Ba3Ir2Mg1O9,icsd_245251,-6.19401663333
Nb3Te1,icsd_105244,-6.193819
Mn2Na2O3,icsd_409981,-6.1932800000000015
Fe2Si2Y1,icsd_053556,-6.1931726
Ba2Ir1O6Sr1,icsd_074030,-6.1928781
Ge6Ir7Y4,icsd_636762,-6.1922207058800005
Ca1Na2O4Si1,icsd_024235,-6.19195028125
Ir1O4Sr2,icsd_078262,-6.19072385714
Ir1O4Sr2,icsd_041614,-6.1906692142900015
P1Pt1Y1,icsd_077779,-6.189869333330001
Ba1Be2N2,icsd_415304,-6.188659599999999
B1Ge3V5,icsd_614407,-6.1885646111099994
Al1O2Rb1,icsd_028373,-6.18851575
Na2O7Si1Ti1Zn2,icsd_023023,-6.18825941346
P2V1,icsd_042077,-6.187307
Rh1Si3Y2,icsd_650353,-6.1871579166699995
Mo15S19,icsd_413406,-6.18634602941
Nb1Pt1Si1,icsd_090433,-6.18623441667
Fe2O6Sr3,icsd_249014,-6.18606027273
Ir1O4Sr2,icsd_078261,-6.18595892857
Ir1O4Sr2,icsd_090741,-6.18559335714
B3Ru7,icsd_044343,-6.185435900000001
Mo2S3,icsd_076371,-6.1853984
Ba2Ir3O9,icsd_054725,-6.18529007143
B1Fe2,icsd_160792,-6.1839541666699995
Ca1Ga4O7,icsd_010351,-6.18367170833
O8V2Zn3,icsd_023776,-6.18333630769
Au1N1V3,icsd_058547,-6.1827762
B7Mg1,icsd_261234,-6.18245446875
Mn2Sb1,icsd_163332,-6.1814761666699996
Ir1O4Sr2,icsd_041611,-6.18137435714
Ir1O4Sr2,icsd_078260,-6.18103178571
Rh1Si3Y3,icsd_052079,-6.18026028571
Al1La3S7V1,icsd_608323,-6.179128625
Al1La3Mn1S7,icsd_608303,-6.1789320416699995
Ru1Sc3Si3,icsd_421254,-6.17884771429
Ga1S6Y3,icsd_635286,-6.17750115
B9Li1,icsd_164625,-6.17739475
O17Rb10Si6,icsd_240333,-6.17715864394
Ir1O6Sr4,icsd_072926,-6.17616822727
Mn1Sc1Si2,icsd_643558,-6.1749573125
K1O8Ru4,icsd_001562,-6.17493938462
Hf3P3Pd4,icsd_280272,-6.174839025
Ba2Cu1Ge2O7,icsd_077132,-6.174235583330001
Fe2La1P2,icsd_632411,-6.173354799999999
Mo3S4,icsd_603588,-6.17298114286
Na2O3Si1,icsd_015388,-6.1728028333300005
Mo3S4,icsd_201579,-6.17200828571
O2Sn1,icsd_157452,-6.171968541669999
Ge1Mn1Sc1,icsd_637079,-6.17174544444
Ba1Ir1O3,icsd_173850,-6.171658366669999
Cu2Fe2Ge4O13,icsd_240625,-6.17070164286
Cu2Fe2Ge4O13,icsd_240622,-6.170699523810001
Cr2Fe1S4,icsd_625946,-6.17041885714
Cr2Fe1S4,icsd_658964,-6.17038042857
Fe1La4S7,icsd_632416,-6.17000779167
Cu2Fe2Ge4O13,icsd_240623,-6.16973885714
Cu2Fe2Ge4O13,icsd_240614,-6.16970154762
Mn1Se1,icsd_024252,-6.169454
Cu2Fe2Ge4O13,icsd_097535,-6.16941719048
Cu2Fe2Ge4O13,icsd_240621,-6.16827878571
Al1Cr1La3S7,icsd_606794,-6.168277208330001
Ba1Ir1O3,icsd_260303,-6.168207366669999
Cr2Fe1S4,icsd_625938,-6.16767471429
Co3O4,icsd_063165,-6.1667322142900005
Co3O4,icsd_009362,-6.16672992857
Ba1Mo6S8,icsd_615979,-6.166705266669999
Fe2O7Sr3,icsd_074437,-6.1665888333300005
Sn3Zr5,icsd_150562,-6.1656960625
Cd1Fe2O4,icsd_619857,-6.16567192857
Ir1Mg1O6Sr3,icsd_084737,-6.16559272727
Ir1O2,icsd_081028,-6.1654225
Nb1S2,icsd_645321,-6.1653
Nb1S2,icsd_042099,-6.165072
Ga1N1,icsd_153889,-6.164902
Ge9K4O20,icsd_098215,-6.16446483333
Nb1S2,icsd_603911,-6.163851
Nb1S2,icsd_068968,-6.163656833330001
Nb1S2,icsd_043697,-6.163568333330001
Nb1S2,icsd_072725,-6.1629893333300005
Nb1S2,icsd_067443,-6.162978333330001
Nb1S2,icsd_066358,-6.162743333330001
Se1Y1,icsd_183014,-6.162541
Se1Y1,icsd_044974,-6.1624419999999995
Ge9Na4O20,icsd_068507,-6.16201374242
Ba1Mo6S8,icsd_085490,-6.1619018
B11Li1,icsd_164842,-6.16146575
Si4Y5,icsd_652587,-6.161434138890001
Cd1Cr2O4,icsd_037428,-6.16139457143
As3V4,icsd_611566,-6.1613190000000015
Ba1Mo6S8,icsd_615975,-6.159870066669999
Ga1N1,icsd_156260,-6.1597805
Ge1O3Pb1,icsd_172521,-6.159621466669999
Mo3S4,icsd_644262,-6.15925085714
Mn1Se1,icsd_162900,-6.15912825
Ir1O3Sr1,icsd_016295,-6.158893366669999
C1Nb3Ni3,icsd_618487,-6.1586963928600005
B6Ni3Y2,icsd_615078,-6.158531
Ga4Ge1O8,icsd_202044,-6.15820838462
Ba1La2Mn1S5,icsd_090640,-6.1581675555599995
Ba1La2Mn1S5,icsd_090639,-6.15815922222
Ga2Ge4O14Pb3,icsd_250123,-6.157902304349999
Rh1Si2Y2,icsd_048176,-6.1576968
C1Cl2Sc2,icsd_059124,-6.156376799999999
As1Fe1Mn1,icsd_093240,-6.15514922222
Ir3Si1,icsd_043680,-6.154718
P1Ru2,icsd_043686,-6.154574
Ir1Mg1O6Sr2,icsd_077835,-6.1542797
Mg1Na2O4Si1,icsd_015618,-6.1524300625
Ga4O7Sr1,icsd_010316,-6.15196175
Nb5Se4,icsd_076582,-6.15149855556
Sb1Y1Zr1,icsd_107067,-6.150989666669999
Cr5S8,icsd_626594,-6.1507611538499996
Mg1Na2O4Si1,icsd_084562,-6.15025371875
B8Ru7Sr2,icsd_033848,-6.150230294119999
Fe1Si1Y1,icsd_633643,-6.149453166669999
Ru4Si12Y3,icsd_600084,-6.14873468421
Br1C2N2Ni1Rb1,icsd_380470,-6.14869592857
Mn1Se1,icsd_643584,-6.1486815
Mn1Se1,icsd_104971,-6.1486705000000015
Ir1O4Sr2,icsd_045974,-6.14769014286
S1V3,icsd_651364,-6.1474601875
Ge1O3Pb1,icsd_200595,-6.14676815
Cu1Ge2O7Sr2,icsd_086843,-6.146568458330001
Mo6S8Sr1,icsd_065941,-6.1450016
B2Ca1Ir2,icsd_049738,-6.1448580999999995
C1Ga1Sc3,icsd_050162,-6.144613
Ca1Mo6S8,icsd_619421,-6.144584933330001
Ca1Mo6S8,icsd_062388,-6.1445772000000005
Ca1Mo6S8,icsd_619422,-6.1445569333300005
Ca1Mo6S8,icsd_619423,-6.14451153333
Ba3O9Ru2Zn1,icsd_069090,-6.1438442
Ca4O6Pt1,icsd_059252,-6.1431297878799995
Ba2Co1O4,icsd_092321,-6.14307953571
Cu1Mn1O2,icsd_158960,-6.142913
Mo6S8Sr1,icsd_644292,-6.142183
Si3Y5,icsd_415741,-6.1403035
Ge2N3Na1,icsd_047100,-6.13976216667
Fe3N1Ni1,icsd_632709,-6.1385016
B6Co3Y4,icsd_613422,-6.13819376923
Cu1P1Zr4,icsd_108398,-6.138012583330001
Co1Nb4S8,icsd_624300,-6.1377105000000025
Ba5Co5O14,icsd_153697,-6.137617125
Ba5Co5O14,icsd_153698,-6.13761475
B11Li1,icsd_164845,-6.13731691667
Ba2Co1O4,icsd_016234,-6.13731596429
Co4O12Sr5,icsd_088628,-6.13730723016
C1N4Sr4,icsd_170798,-6.137239666669999
Co2O6Sr3,icsd_182288,-6.13693113636
Co4Nb2P3,icsd_624295,-6.136703916669999
C4I2N4Pt1Rb2,icsd_421673,-6.1366866153799995
As2Zr1,icsd_168665,-6.13637975
Co3O4,icsd_063164,-6.13548321429
Cr1Se1,icsd_024792,-6.13524925
Cr1Se1,icsd_626721,-6.135247
La1P12Ru4,icsd_641633,-6.13493941176
Cr2Fe1S4,icsd_625931,-6.134868
B12S1,icsd_150626,-6.1344423076900005
Ba3Co10O17,icsd_240501,-6.1340819
Nb1Ru1Sb1,icsd_083929,-6.133629333330001
O4Ti1Zn2,icsd_166486,-6.13347414286
Rh2Si3Y3,icsd_650344,-6.133153125
Co5O15Sr6,icsd_181958,-6.132809538459999
Fe2Si1V1,icsd_659019,-6.1325255
Mo2S3,icsd_602115,-6.1322255
Ba4Ga2O7,icsd_094461,-6.13108447436
Si2Zr1,icsd_026758,-6.130912
B1Br1N2Sr2,icsd_261795,-6.13047333333
Rh2Si2Y1,icsd_650354,-6.13017
Co1Cr1Si1,icsd_165248,-6.1288870000000015
Co1N1,icsd_184377,-6.128565
Mn2Ru1Sn1,icsd_182829,-6.12844025
Si1Ti1Y1,icsd_088113,-6.127918
Ba8Co7O21,icsd_094831,-6.12782781944
Ge2In2O7,icsd_409548,-6.127028
Ba3Na1O9Ru2,icsd_281128,-6.126793675
Nb1S2,icsd_024755,-6.126444
Ba3Na1O9Ru2,icsd_281127,-6.126189833330001
Co1Nb3S6,icsd_053016,-6.1258972
Mg2O4Sn1,icsd_167815,-6.12457528571
C3Cd1N3Rb1S3,icsd_014147,-6.123332113639997
Ge4Mo3Sc2,icsd_637151,-6.12157452778
Ge6Ir7Sc4,icsd_636731,-6.12016135294
O3Rb2Ti1,icsd_078842,-6.1197665
Co1O1,icsd_043458,-6.11949525
Mo1P4,icsd_105057,-6.1172901
Ru1Si2,icsd_154012,-6.117038
Cr1Se1,icsd_626719,-6.11596725
Ca2O4Pb1,icsd_036629,-6.11473764286
Co3O4,icsd_069365,-6.11414921429
Ge4K2O9,icsd_031969,-6.1138458
Sb4Zr5,icsd_153609,-6.11290377778
Ba1Cu5La4O12,icsd_079398,-6.11264422727
Co3O4,icsd_069376,-6.11146435714
As1V1,icsd_042445,-6.11093475
Nb1Ni1P2,icsd_100824,-6.110369125
Nb1Ni1P2,icsd_645092,-6.110359625
Al1Co1S7Y3,icsd_606649,-6.11034195833
Co3O4,icsd_069372,-6.10914928571
Fe2O4Zn1,icsd_167359,-6.10880035714
Al2N4Sr3,icsd_074824,-6.108728611109999
Ag2Mo2O7,icsd_154826,-6.108667318180001
Te1Zr3,icsd_653216,-6.108596916669999
Fe25La2P12,icsd_400726,-6.10834034615
Ca1S4Sc2,icsd_027181,-6.10787582143
Co3O4,icsd_069373,-6.10775371429
Ni3P3Zr2,icsd_076680,-6.1072404375
Ga2N1V3,icsd_060643,-6.106327625
K1Mo12S14,icsd_171363,-6.105991351849999
Co1K2O4Si1,icsd_083228,-6.1051968593699995
Ag2Mo2O7,icsd_031027,-6.105040090909999
Ge4V3Zr2,icsd_420540,-6.10470711111
C1N2Na2,icsd_411341,-6.1046032
Na2O7Si2Zn2,icsd_034325,-6.104492692309999
Ge4Na2O9,icsd_051106,-6.104129511109999
P3Sc7,icsd_648099,-6.10388205
K2Mn2O3,icsd_061038,-6.1028633571399995
Ba1Co1O3,icsd_000922,-6.1022596
Co1Mn1Si1,icsd_165249,-6.10140466667
Ru2Si1,icsd_043591,-6.1012625833300005
Fe1Ge2Na1O6,icsd_180306,-6.10011065
C1Ga1Sc2,icsd_160379,-6.099820875
O4Pd2Y1,icsd_078846,-6.0993745000000015
Co5O15Sr6,icsd_155311,-6.09932873077
Cu1N3,icsd_420051,-6.0985618125
Cd2Ge7O16,icsd_100080,-6.0978224999999995
B1Fe5Si2,icsd_614184,-6.0963509375
Rh1Si1Ti1,icsd_108723,-6.09535075
S4Sc2Sr1,icsd_027182,-6.09467032143
C1Fe3Sn1,icsd_076842,-6.094289
In1S6Y3,icsd_640401,-6.09418555
C1In1Sc3,icsd_050163,-6.094053400000001
B4Rh4Y1,icsd_615346,-6.093504833330001
P1Te2Zr2,icsd_420650,-6.093408999999999
Ba1Co1O3,icsd_173504,-6.093221499999999
S1Ti2,icsd_651176,-6.093136583330001
Ba1Cr4S7,icsd_418254,-6.09295654167
Fe4Si2Y1,icsd_633644,-6.0928809999999975
B2Co3Zr1,icsd_044191,-6.092686166669999
C1N1Si1,icsd_028391,-6.092554666669999
C3Nb8Zn4,icsd_108770,-6.09207653333
S1Ti1,icsd_184500,-6.09114133333
Se2W1,icsd_040752,-6.0910525
Ru1Sb1Zr1,icsd_107126,-6.089905666669999
Fe1N1Ni1,icsd_053505,-6.089446
Rh1Si1Y1,icsd_032562,-6.0893675833300005
Ba1Co1O2,icsd_025813,-6.086695666669999
Co1O1,icsd_029082,-6.086481
Fe3N1Pd1,icsd_053506,-6.0852900000000005
Ca1Cu1Ge2O6,icsd_170823,-6.0850104000000025
Ba5Na2O14Ru3,icsd_098483,-6.08450547917
Co3O4,icsd_027497,-6.08429892857
Fe2P1,icsd_633060,-6.08416
Cr1P2,icsd_002526,-6.0840155
Al2N1Ni1Ti3,icsd_091338,-6.08394239286
K2Mg1O4Si1,icsd_083226,-6.08393503125
N5Nb1Sr5,icsd_412060,-6.082920431819999
Ba3Ir2Ni1O9,icsd_033530,-6.08260413333
Cr2Hg1O7,icsd_416169,-6.082405166669999
Nb5Sb4,icsd_645351,-6.081738
Ba3Cu1O9Ru2,icsd_050825,-6.08117543333
Ba3Cu1O9Ru2,icsd_050826,-6.081168633330001
Ga2Mg1O4,icsd_157769,-6.07954364286
Ge4O9Rb2,icsd_000091,-6.07954147778
Ba3Cu1O9Ru2,icsd_050824,-6.079043566669999
Fe3P1,icsd_633068,-6.0787815
Mo15S19Sn2,icsd_644285,-6.0759687083300005
Al1La3S7Ti1,icsd_608322,-6.075878041669999
Ni1O6Ru1Sr2,icsd_181753,-6.0757599
K2O3Si1,icsd_201163,-6.07552044444
Fe1Si2Ti1,icsd_633591,-6.07551739583
Fe2La2S5,icsd_023518,-6.075307388890001
Fe2La2S5,icsd_001478,-6.07525305556
Rh3Si5Y2,icsd_040760,-6.0750017
B2Co3Zr1,icsd_016179,-6.074357611109999
B1Ge2Ti6,icsd_181165,-6.07389188889
Rh2Si2Y3,icsd_030725,-6.07350160714
Au1La1O3,icsd_073873,-6.0728082
O1Sr1,icsd_163625,-6.0727145
As1V1,icsd_611560,-6.07186025
Hf1S3Sn1,icsd_065667,-6.071519599999999
Fe1Nb2S4,icsd_632799,-6.07110953571
Fe2La3S7,icsd_603953,-6.071001333330001
Ba1La2Mn1S5,icsd_091227,-6.070837611109999
Ba1Co1O3,icsd_026586,-6.0707185
B1Mg3N3,icsd_079623,-6.0706849285699995
Co2Si2Zr1,icsd_625135,-6.0699448
Ir1N1,icsd_183157,-6.06820775
Fe1Sc1Si1,icsd_076346,-6.06809008333
Co3O4,icsd_069377,-6.06768371429
B2Co2Y1,icsd_602345,-6.0670096
C1K1N1S1,icsd_036203,-6.0668144375
Na3Nb1O4,icsd_006116,-6.06671371875
Co3O4,icsd_069375,-6.0666092142900006
Cu3Mo2O9,icsd_154263,-6.06589360714
Fe2P1,icsd_169788,-6.06562155556
Co3O4,icsd_027498,-6.06516942857
Co3O4,icsd_069370,-6.0651228571399995
Cu3Mo2O9,icsd_009155,-6.06504476786
Cu3Mo2O9,icsd_002836,-6.06491476786
Ba1Ir1O3,icsd_173889,-6.0647066
Fe1Mo2S4,icsd_002019,-6.06468539286
P3Ru1,icsd_062420,-6.0646763125
Fe2P1,icsd_070113,-6.06465788889
Cu3Mo2O9,icsd_173779,-6.06464957143
Cu3Mo2O9,icsd_059289,-6.0644865357099995
Mn6Si7,icsd_643625,-6.06388015385
Ga1Nb5Sn2,icsd_103842,-6.0628599375
Se1V1,icsd_652164,-6.0626185
O2Sn1,icsd_169034,-6.06214766667
Fe3N1Ni1,icsd_044865,-6.061732
Fe2P1,icsd_085561,-6.060553111109999
Cd3Na2O10Si3,icsd_200237,-6.06049863889
Ir1Mn1Sb1,icsd_044660,-6.060382
Co1O4Sr2,icsd_246483,-6.0600194285699995
Fe2P1,icsd_246858,-6.05976933333
S8V5,icsd_042040,-6.0596740769199995
Fe2Sc3Si3,icsd_076347,-6.0595991875
Ge6Na4O15Sr1,icsd_006323,-6.059571076919999
Fe1S4Ti2,icsd_633328,-6.05953814286
La1P2,icsd_042015,-6.059370166669999
Si2V1,icsd_096025,-6.05931322222
Si2V1,icsd_603134,-6.059263
Cu2Ga1O7Sr2Y1,icsd_071263,-6.05859488462
Mn2S4Si1,icsd_054264,-6.058506535709999
Ag3C6K2N6Na1,icsd_065699,-6.05768827778
Ag1Cr2K1O7,icsd_062783,-6.05767525
Mn3N9Sr8,icsd_409951,-6.057592575
Mn2S4Si1,icsd_057422,-6.05751332143
Fe1Na1O2,icsd_033764,-6.0569159375
Fe1Mo2S4,icsd_094749,-6.05681
As1B2P1,icsd_181293,-6.05664975
Co1Cu2O7Sr2Y1,icsd_098129,-6.056416038459999
Al2Ba3N4,icsd_410578,-6.05609555556
Cr6Ge6Y1,icsd_658018,-6.0548720000000005
Co6O11Sr1,icsd_152279,-6.05463827778
C1Fe2Ni1,icsd_167127,-6.054412875
Ga2O3,icsd_166198,-6.0540317
Ag1O3V1,icsd_050645,-6.0537505
Fe1Sc2Si2,icsd_020661,-6.0526973
Ni1P1Y1,icsd_646184,-6.05257908333
Na1O6Ru1Sr3,icsd_050023,-6.05215072727
B2Mn1Rh5Sc2,icsd_051436,-6.0520719000000005
B1Ca1N1Ni1,icsd_262509,-6.051749375
Ag1O3V1,icsd_082079,-6.051092700000001
La10O3Si8,icsd_173575,-6.05073880952
Sb1Zr1,icsd_052404,-6.050688
Rh1Sc1Si1,icsd_079596,-6.050284833330001
Nb3Ni2Si1,icsd_020443,-6.049957625
Hg1O3Ti1,icsd_019005,-6.049688
Fe1Na1O2,icsd_033775,-6.049544875
Rh1Sc3Si3,icsd_421255,-6.04924267857
B6Si1,icsd_020240,-6.04908128571
Ba3Cr1N3,icsd_154802,-6.048632
S8V5,icsd_041781,-6.04859353846
C1Rh3Y1,icsd_077389,-6.0481752
S8V5,icsd_073002,-6.048069461540001
Co3O4,icsd_069368,-6.04784514286
Ir1Ni1O6Sr3,icsd_080286,-6.047768
Ir1Ni1O6Sr3,icsd_080285,-6.04770209091
Ir1Ni1O6Sr3,icsd_080287,-6.047251681819999
Ge3V5,icsd_638089,-6.0463540625
K2Mo15S19,icsd_641246,-6.0462125138900005
B20Na3,icsd_407159,-6.04598017391
Ca2O7Ru2,icsd_156409,-6.04493659091
Hf1La2Se5,icsd_638589,-6.0449289375
Te1Zr2,icsd_087994,-6.04489544444
Co3O4,icsd_624571,-6.04488157143
As1V1,icsd_044083,-6.044765125
Cd1Cr1O4,icsd_018118,-6.044721416669999
Ge2Ru1Zr1,icsd_637776,-6.043298875
Mo6S8Sn1,icsd_644277,-6.042739599999999
As3Ti5,icsd_611496,-6.04264846875
Al1Cu1O2,icsd_032632,-6.0418455
Cr1Li2N3Sr1,icsd_412247,-6.04183323214
Al1Cu1O2,icsd_031701,-6.04181975
Al1Cu1O2,icsd_095661,-6.04181125
Al1Cu1O2,icsd_031368,-6.04179125
Sb1Zr1,icsd_107692,-6.041202125
Mo3N1Ni3,icsd_162274,-6.04076317857
Mo1S2,icsd_084180,-6.039960666669999
Hf1Pb1S3,icsd_065668,-6.03983245
Mo1S2,icsd_040081,-6.039829333330001
Mo1S2,icsd_043695,-6.039632
Mo6S8Sn1,icsd_200814,-6.0383864
Mo1S2,icsd_049801,-6.037974833330001
Ga2Ge3O10Rb2,icsd_030987,-6.037707735290001
S1V3,icsd_651363,-6.0360454375
Cd1Cr1O4,icsd_018119,-6.035332125
Fe1S4V2,icsd_633355,-6.03529957143
Fe1S4V2,icsd_633361,-6.03468942857
Fe2P1,icsd_246856,-6.033868
O6Rh1Sr4,icsd_109297,-6.033701409090001
As2Sc3,icsd_016411,-6.03306375
Ba1S3Zr1,icsd_165977,-6.0327233
Cr2K3Na1O8,icsd_074559,-6.03157107143
Nb1P1Se1,icsd_016076,-6.031276666669999
Cr6Ge6Sc1,icsd_626107,-6.03119676923
Cr1Ni1P1,icsd_600596,-6.030645666669999
K2Mo15S19,icsd_280948,-6.03060205556
K2Mo15S19,icsd_641243,-6.03053430556
Ga1La3Mn1S7,icsd_038413,-6.030165375
P1Sb1Ti2,icsd_153677,-6.0299925000000005
Cr1Si2,icsd_071499,-6.029953666669999
Al1Fe1La3S7,icsd_607565,-6.029887875
Mo1Ni1P1,icsd_001133,-6.029453666669999
Cr2K3Na1O8,icsd_074557,-6.02914457143
Ca4O6Pd1,icsd_088134,-6.02912409091
Fe1S4V2,icsd_035634,-6.02911142857
Nb4Ni1S8,icsd_645094,-6.0289998461500005
Cr7Se8,icsd_026977,-6.027702133330001
Mo1Ni1P2,icsd_076283,-6.027605625
Ga2O3,icsd_033644,-6.0270668
Cr1N3Sr3,icsd_154803,-6.026676999999999
Fe3N1Pt1,icsd_632719,-6.0265888
Ca1Cu1Ge2O6,icsd_170824,-6.0265562999999975
Sc1Si1,icsd_651815,-6.026415
Cr1K2O4,icsd_030266,-6.02629921429
Cu4K1Mg1O13V3,icsd_067816,-6.026090954550001
Ba1Fe1K1O3,icsd_412877,-6.025344416669999
Mn3Ni2Si1,icsd_020441,-6.025294166669999
B2Rh3Y1,icsd_615340,-6.025273833330001
Nb5P4Pd4,icsd_280273,-6.02514253846
B11Li1,icsd_164841,-6.025044583330001
Mg1O6Rh1Sr3,icsd_084738,-6.02457845455
Ge3O11Pb5,icsd_248064,-6.02451949123
Al1B2Fe2,icsd_023205,-6.024511599999999
Be2W1,icsd_058754,-6.02405775
Fe4Sc1Si2,icsd_633444,-6.02400521429
Se4V5,icsd_652166,-6.023509333330001
Ca1O3Rh1,icsd_164774,-6.022551
Ge3O11Pb5,icsd_200063,-6.0221281403499995
Mn2O7,icsd_060821,-6.02185879167
Ba3Na1O6Ru1,icsd_405133,-6.02184677273
Ga10Ge1O20Pb3,icsd_037178,-6.02173079412
Bi1Mo6S8,icsd_604433,-6.0216807999999995
O4Si1Zn2,icsd_020093,-6.021017261900001
Fe1Ni2O4,icsd_109150,-6.02053342857
Si1Ti3,icsd_168414,-6.0203049375
B2Ir2Sr1,icsd_008154,-6.0196849000000014
Fe3Si5Y2,icsd_633652,-6.0183349999999995
Mo15Rb2S19,icsd_091321,-6.0163626388900004
Cr5K1S8,icsd_002568,-6.01533742857
Fe1Na1O2,icsd_027804,-6.0152356875
O2Sn1,icsd_181283,-6.014762083330001
B4Co4Y1,icsd_613410,-6.01421855556
Cr1Se1,icsd_162899,-6.01376175
C1Cl1N1,icsd_016660,-6.0134945
Cd2Na4O10Si3,icsd_020185,-6.01317163158
Ru1Si2,icsd_154013,-6.01314833333
Li1Mo6S8,icsd_642160,-6.013075666669999
C1Mo3Ni3,icsd_076134,-6.0129584642900005
La1S2,icsd_418405,-6.0129265
Cr1Na2O4,icsd_159511,-6.012356
Hg2Mo2O7,icsd_083374,-6.0115075
Al1Ni1S7Y3,icsd_608836,-6.010570458330001
Fe1S8Ti4,icsd_633326,-6.01047184615
Hg2Mo2O7,icsd_051511,-6.01025427273
Hg2Mo2O7,icsd_051512,-6.01020029545
Sn4Zr5,icsd_107311,-6.010096666669999
Fe2P1,icsd_633058,-6.00916622222
Fe3Si1,icsd_412838,-6.00903075
Cu3O8V2,icsd_027310,-6.008732576919999
Fe1Na1O2,icsd_033768,-6.00866825
Cr5Rb1S8,icsd_002567,-6.00851985714
Cu3O8V2,icsd_027184,-6.0081244615400005
Fe1P1,icsd_633056,-6.00769325
Co1La4S7,icsd_624013,-6.00708775
